Y,X,Y,S
AIS 590,MCO 790,AIS 590,0.99999976
AIS 590,MTC 590,AIS 590,0.99999976
ALD 525,PSY 447,ALD 525,0.8223056000000001
ALD 525,CDE 570,ALD 525,0.82154524
ALT 360,SOS 534,ALT 360,0.92154056
ALT 360,EEE 463,ALT 360,0.9040242
AML 598,CMN 598,AML 598,1.0000001
AML 598,BUS 598,AML 598,1.0000001
AML 793,MUD 593,AML 793,1.0
AML 793,MET 593,AML 793,1.0
AMS 194,DAH 194,AMS 194,1.0
AMS 194,RUS 294,AMS 194,1.0
AMT 151,AMT 251,AMT 151,0.9950074000000001
AMT 151,AMT 250,AMT 151,0.9950074000000001
AMT 280,AMT 287,AMT 280,0.9058753
AMT 280,MEE 472,AMT 280,0.85849917
AMT 310,AMT 311,AMT 310,0.9999998999999999
AMT 310,AMT 495,AMT 310,0.90187156
AMT 350,AMT 360,AMT 350,0.8527049000000001
AMT 350,AMT 488,AMT 350,0.8493066999999999
AMT 408,ATC 332,AMT 408,0.8740851999999999
AMT 408,ATC 333,AMT 408,0.8688031999999999
AMT 541,STS 385,AMT 541,0.79240716
AMT 541,HSE 423,AMT 541,0.7750169
AMT 595,SER 695,AMT 595,0.9999998999999999
AMT 595,GRA 595,AMT 595,0.9999998999999999
AMT 599,MET 599,AMT 599,1.0
AMT 599,CRD 599,AMT 599,1.0
ANB 583,PLA 583,ANB 583,1.0
ANB 583,FSE 583,ANB 583,1.0
ANB 680,JPN 580,ANB 680,0.99999976
ANB 680,SPE 680,ANB 680,0.99999976
APA 450,WST 365,APA 450,0.84081346
APA 450,SHS 570,APA 450,0.83135504
APH 313,APH 314,APH 313,0.9750334
APH 313,INT 310,APH 313,0.82968885
APH 421,ALA 225,APH 421,0.84048975
APH 421,INT 111,APH 421,0.83857644
ARB 484,ESS 684,ARB 484,1.0000002000000001
ARB 484,IEE 784,ARB 484,1.0000002000000001
ARE 520,ARE 525,ARE 520,0.74276495
ARE 520,ARE 530,ARE 520,0.7097745
ARS 101,ARS 416,ARS 101,0.8756619000000001
ARS 101,ARS 102,ARS 101,0.8679004000000001
ARS 202,ARS 362,ARS 202,0.8222078000000002
ARS 202,ARS 465,ARS 202,0.82214
ARS 422,ARS 424,ARS 422,0.8821523000000001
ARS 422,ARS 504,ARS 422,0.7942158
ARS 514,ARS 534,ARS 514,0.69731385
ARS 514,ART 423,ARS 514,0.6870896
ARS 533,ARS 542,ARS 533,0.6933931
ARS 533,ART 378,ARS 533,0.6730676999999999
ARS 692,ARE 692,ARS 692,0.99999994
ARS 692,MET 592,ARS 692,0.99999994
ARS 700,JPN 500,ARS 700,0.99999976
ARS 700,TSS 700,ARS 700,0.99999976
ART 116,ART 544,ART 116,0.9167639999999999
ART 116,ART 218,ART 116,0.9000273000000001
ART 323,ART 431,ART 323,0.70383835
ART 323,ART 411,ART 323,0.6961373000000001
ART 406,ART 440,ART 406,0.79416406
ART 406,ART 529,ART 406,0.7914625
ART 427,ART 458,ART 427,0.82542205
ART 427,ART 558,ART 427,0.82542205
ART 523,ART 542,ART 523,0.84241754
ART 523,ART 539,ART 523,0.81409943
ART 533,ART 563,ART 533,0.7827086999999999
ART 533,LDE 622,ART 533,0.7743286
ART 544,ART 551,ART 544,0.8206940999999999
ART 544,ART 545,ART 544,0.81627107
ASB 525,OGL 343,ASB 525,0.83279616
ASB 525,SPE 585,ASB 525,0.8135165
ASB 537,GTD 508,ASB 537,0.83717215
ASB 537,AIS 480,ASB 537,0.8316245999999999
ASB 544,ADE 322,ASB 544,0.8197353999999999
ASB 544,SGS 310,ASB 544,0.8097818
ASB 680,FSE 780,ASB 680,0.99999976
ASB 680,ASM 680,ASB 680,0.99999976
ASB 690,NTR 590,ASB 690,0.99999976
ASB 690,LSE 690,ASB 690,0.99999976
ASB 695,BUS 695,ASB 695,0.9999998999999999
ASB 695,LDE 695,ASB 695,0.9999998999999999
ASB 783,PLA 683,ASB 783,1.0
ASB 783,SPE 583,ASB 783,1.0
ASM 459,CRJ 435,ASM 459,0.7873848000000001
ASM 459,CRJ 535,ASM 459,0.7630875
AST 599,MET 599,AST 599,1.0
AST 599,PPE 599,AST 599,1.0
ASU 101-LA,ASU 101-MAE,ASU 101-LA,1.0000001
ASU 101-LA,ASU 101-MEE,ASU 101-LA,1.0000001
ASU 140-NCIAS,ASU 140-NU,ASU 140-NCIAS,0.99999994
ASU 140-NCIAS,ASU 340-CPSCS,ASU 140-NCIAS,0.99999994
ASU 440-SOS,ASU 440-TB,ASU 440-SOS,0.99999994
ASU 440-SOS,ASU 440-WPC,ASU 440-SOS,0.99999994
ATE 592,SOC 592,ATE 592,0.99999994
ATE 592,STM 592,ATE 592,0.99999994
AVC 591,MET 591,AVC 591,1.0000002000000001
AVC 591,MUD 591,AVC 591,1.0000002000000001
BIO 112,BIO 151,BIO 112,0.6789006
BIO 112,PPE 501,BIO 112,0.60701674
BIO 343,BIO 355,BIO 343,0.85809135
BIO 343,BIO 467,BIO 343,0.83498144
BIO 410,SOS 485,BIO 410,0.836123
BIO 410,SCM 485,BIO 410,0.836123
BIO 436,PSY 453,BIO 436,0.8475125
BIO 436,PSY 341,BIO 436,0.8392841000000001
BIO 465,NEU 555,BIO 465,0.818724
BIO 465,BIO 476,BIO 465,0.8000977
BIO 564,NEU 555,BIO 564,0.8455895
BIO 564,EEE 480,BIO 564,0.74458444
BIO 690,AIS 590,BIO 690,0.99999976
BIO 690,EEE 790,BIO 690,0.99999976
BIS 492,COM 492,BIS 492,1.0000002000000001
BIS 492,WPC 492,BIS 492,1.0000002000000001
BLE 533,EDP 541,BLE 533,0.8884310999999999
BLE 533,ECD 406,BLE 533,0.8588505999999999
BMD 790,MSE 590,BMD 790,0.99999976
BMD 790,ACC 690,BMD 790,0.99999976
BME 191,BUE 191,BME 191,1.0000002000000001
BME 191,HEB 191,BME 191,1.0000002000000001
BME 695,SED 695,BME 695,0.9999998999999999
BME 695,EDP 795,BME 695,0.9999998999999999
BUA 394,FRE 194,BUA 394,1.0
BUA 394,FRE 294,BUA 394,1.0
BUS 484,SGS 484,BUS 484,1.0000002000000001
BUS 484,BUS 584,BUS 484,1.0000002000000001
BUS 799,MET 599,BUS 799,0.9945718000000001
BUS 799,SDO 599,BUS 799,0.9945718000000001
CDE 576,CDE 612,CDE 576,0.8218763000000001
CDE 576,CDE 634,CDE 576,0.760055
CDE 799,ELS 799,CDE 799,1.0
CDE 799,TSS 799,CDE 799,1.0
CED 593,MUD 593,CED 593,1.0
CED 593,MET 593,CED 593,1.0
CED 692,LSE 592,CED 692,0.99999994
CED 692,ASM 592,CED 692,0.99999994
CED 784,HON 484,CED 784,1.0000002000000001
CED 784,CIS 584,CED 784,1.0000002000000001
CEE 483,CON 243,CEE 483,0.82896274
CEE 483,CNE 243,CEE 483,0.82896274
CEE 516,SOS 534,CEE 516,1.0
CEE 516,ALT 360,CEE 516,0.92154056
CEE 572,SOS 546,CEE 572,0.91275537
CEE 572,SOS 574,CEE 572,0.856224
CEE 580,ASM 580,CEE 580,0.99999976
CEE 580,AML 580,CEE 580,0.99999976
CHE 591,CED 791,CHE 591,1.0000002000000001
CHE 591,MET 591,CHE 591,1.0000002000000001
CHI 338,REL 338,CHI 338,1.0
CHI 338,SLC 336,CHI 338,0.80161583
CHI 593,MET 593,CHI 593,1.0
CHI 593,MUD 593,CHI 593,1.0
CHM 118,CHM 235,CHM 118,0.8852389
CHM 118,CHM 349,CHM 118,0.88352144
CHM 194,FRE 294,CHM 194,1.0
CHM 194,DAH 494,CHM 194,1.0
CHM 571,PHY 481,CHM 571,0.9100950000000001
CHM 571,MSE 526,CHM 571,0.9100950000000001
COM 259,COM 451,COM 259,0.86784524
COM 259,COM 400,COM 259,0.84777325
COM 394,DAH 294,COM 394,1.0
COM 394,DAH 494,COM 394,1.0
CON 448,SOS 522,CON 448,0.8786309000000001
CON 448,SOS 300,CON 448,0.8706105
CON 595,AIS 595,CON 595,0.9999998999999999
CON 595,PLA 795,CON 595,0.9999998999999999
CPP 560,IEE 454,CPP 560,0.85972834
CPP 560,IFT 481,CPP 560,0.8363483
CPY 799,MCB 799,CPY 799,1.0
CPY 799,BDE 799,CPY 799,1.0
CRD 394,FRE 294,CRD 394,1.0
CRD 394,FRE 194,CRD 394,1.0
CRD 620,CRJ 503,CRD 620,0.92273116
CRD 620,POS 601,CRD 620,0.8786593
CRJ 474,PSY 474,CRJ 474,0.9999996999999999
CRJ 474,PSY 547,CRJ 474,0.9535238000000001
CRJ 484,SLC 584,CRJ 484,1.0000002000000001
CRJ 484,CSM 484,CRJ 484,1.0000002000000001
CRJ 517,CRJ 610,CRJ 517,0.9259850000000001
CRJ 517,CRJ 611,CRJ 517,0.8346082
CRJ 799,MTC 799,CRJ 799,1.0
CRJ 799,SLC 799,CRJ 799,1.0
CSE 259,ASC 315,CSE 259,0.8148595000000001
CSE 259,CSE 459,CSE 259,0.8020656999999999
CSE 471,CSE 515,CSE 471,0.7998430999999999
CSE 471,IEE 475,CSE 471,0.7959006
CSE 509,EEE 510,CSE 509,0.8340373999999999
CSE 509,EEE 307,CSE 509,0.81669474
CSE 550,ACO 102,CSE 550,0.90332466
CSE 550,SER 501,CSE 550,0.89832366
DCE 224,DCE 324,DCE 224,0.88819236
DCE 224,DCE 656,DCE 224,0.8616016
DCE 235,DCE 535,DCE 235,0.8548868000000001
DCE 235,DCE 402,DCE 235,0.7905228
DNP 623,NTR 290,DNP 623,0.88197803
DNP 623,DNP 628,DNP 623,0.87035316
DSC 595,PLB 595,DSC 595,0.9999998999999999
DSC 595,HED 695,DSC 595,0.9999998999999999
EDA 514,EDA 526,EDA 514,0.8882073
EDA 514,SPE 504,EDA 514,0.8572363000000002
EDP 484,CIS 484,EDP 484,1.0000002000000001
EDP 484,RUS 484,EDP 484,1.0000002000000001
EDT 220,EDT 461,EDT 220,1.0
EDT 220,EDT 561,EDT 220,1.0
EDT 329,EDT 561,EDT 329,0.92751884
EDT 329,EDT 461,EDT 329,0.92751884
EED 397,EED 576,EED 397,1.0
EED 397,EED 567,EED 397,1.0
EED 592,MSE 592,EED 592,0.99999994
EED 592,ANP 592,EED 592,0.99999994
EEE 294,FMP 394,EEE 294,1.0
EEE 294,ART 494,EEE 294,1.0
EEE 350,EEE 506,EEE 350,0.883317
EEE 350,EEE 554,EEE 350,0.88063085
EEE 352,EEE 434,EEE 352,0.84906
EEE 352,EEE 537,EEE 352,0.84196436
EEE 547,EEE 731,EEE 547,0.8389276
EEE 547,EEE 572,EEE 547,0.8309771
EGR 425,CON 554,EGR 425,0.87572765
EGR 425,CON 454,EGR 425,0.87572765
ENG 370,BIO 315,ENG 370,1.0000001
ENG 370,STS 306,ENG 370,0.8794926
ENG 388,COM 445,ENG 388,0.76896715
ENG 388,ENG 411,ENG 388,0.76657695
ENG 467,MUS 356,ENG 467,0.7429903
ENG 467,WST 420,ENG 467,0.70942116
ENG 534,ENG 535,ENG 534,0.8793955
ENG 534,ENG 537,ENG 534,0.8554046000000001
ENG 592,CEN 592,ENG 592,0.99999994
ENG 592,ARS 592,ENG 592,0.99999994
ENV 484,SPE 784,ENV 484,1.0000002000000001
ENV 484,UET 484,ENV 484,1.0000002000000001
ERM 528,PUP 541,ERM 528,0.86753345
ERM 528,ERM 540,ERM 528,0.8385613000000001
ESS 504,STS 385,ESS 504,0.8317394
ESS 504,STS 331,ESS 504,0.7973844
FAS 493,AML 493,FAS 493,0.9999998999999999
FAS 493,PSY 493,FAS 493,0.9999998999999999
FAS 507,SOC 507,FAS 507,0.9999994000000001
FAS 507,SOC 505,FAS 507,0.95452565
FAS 792,NEU 792,FAS 792,1.0000001
FAS 792,MCO 792,FAS 792,1.0000001
FIN 492,HPS 492,FIN 492,1.0000002000000001
FIN 492,HSE 492,FIN 492,1.0000002000000001
FIN 799,MTE 799,FIN 799,1.0
FIN 799,SCM 799,FIN 799,1.0
FMP 261,THP 519,FMP 261,0.8287605
FMP 261,THP 260,FMP 261,0.8167483
FMP 590,SLB 590,FMP 590,0.99999976
FMP 590,JPN 590,FMP 590,0.99999976
FOR 370,FOR 377 (LAB),FOR 370,0.87485254
FOR 370,CRJ 211,FOR 370,0.8659384
FOR 394,RUS 194,FOR 394,1.0
FOR 394,FRE 294,FOR 394,1.0
FOR 447 (LAB),LSC 447 (LAB),FOR 447 (LAB),1.0000001
FOR 447 (LAB),LSC 348 (LAB),FOR 447 (LAB),0.91051435
FSE 598,RDG 598,FSE 598,1.0000001
FSE 598,MCB 598,FSE 598,1.0000001
FSH 494,FMP 394,FSH 494,1.0
FSH 494,DAH 294,FSH 494,1.0
GBL 42,GBL 82,GBL 42,0.9176562
GBL 42,GBL 92,GBL 42,0.9176562
GER 201,GER 202,GER 201,1.0000001
GER 201,HEB 201,GER 201,1.0000001
GER 319,TWC 347,GER 319,0.8011459
GER 319,MGT 450,GER 319,0.7808732
GER 416,FRE 442,GER 416,0.8088232
GER 416,FRE 441,GER 416,0.7994344
GER 441,SLC 441,GER 441,0.9999995
GER 441,SLC 223,GER 441,0.7832686
GIT 194,DAH 194,GIT 194,1.0
GIT 194,FRE 294,GIT 194,1.0
GRA 424,FMS 351,GRA 424,0.8540504999999999
GRA 424,COM 457,GRA 424,0.8513480999999999
GRA 594,MKT 594,GRA 594,0.9999998999999999
GRA 594,THP 594,GRA 594,0.9999998999999999
HCD 594,PLA 594,HCD 594,0.9999998999999999
HCD 594,MUP 594,HCD 594,0.9999998999999999
HCI 563,TGM 532,HCI 563,0.88703936
HCI 563,WPC 300,HCI 563,0.88527787
HCR 461,DNP 705,HCR 461,0.7527628000000001
HCR 461,DNP 642,HCR 461,0.74849224
HDA 111,ARS 439,HDA 111,0.8151283
HDA 111,SPE 585,HDA 111,0.78627956
HDA 225,MKT 280,HDA 225,0.8442489
HDA 225,HDA 252,HDA 225,0.74721247
HDA 511,GRA 501,HDA 511,0.8707074
HDA 511,MGT 422,HDA 511,0.8225529
HDA 684,HDA 784,HDA 684,1.0000002000000001
HDA 684,AFR 584,HDA 684,1.0000002000000001
HPS 484,MTC 484,HPS 484,1.0000002000000001
HPS 484,CDE 584,HPS 484,1.0000002000000001
HPS 499,MUP 499,HPS 499,0.99999994
HPS 499,MCE 499,HPS 499,0.99999994
HSD 595,CRD 795,HSD 595,0.9999998999999999
HSD 595,ECD 795,HSD 595,0.9999998999999999
HSE 324,HSE 390,HSE 324,0.8848362
HSE 324,HSE 427,HSE 324,0.86391664
HSM 584,MCB 784,HSM 584,1.0000002000000001
HSM 584,DSC 584,HSM 584,1.0000002000000001
HSM 598,SPA 598,HSM 598,1.0000001
HSM 598,REL 598,HSM 598,1.0000001
HST 304,JST 304,HST 304,0.99999964
HST 304,JST 302,HST 304,0.94630355
HST 394,FRE 194,HST 394,1.0
HST 394,FMP 394,HST 394,1.0
HST 436,RUS 322,HST 436,0.8320871999999999
HST 436,REL 377,HST 436,0.8153347
HST 597,MGT 501,HST 597,0.8853958000000001
HST 597,UNI 250,HST 597,0.8757712999999999
HST 795,MKT 695,HST 795,0.9999998999999999
HST 795,BLE 595,HST 795,0.9999998999999999
IEE 394,ART 494,IEE 394,1.0
IEE 394,RUS 194,IEE 394,1.0
IEE 498,ART 498,IEE 498,1.0000001
IEE 498,MTC 498,IEE 498,1.0
INT 522,LDE 261,INT 522,0.8442354999999999
INT 522,INT 621,INT 522,0.84390926
ISS 394,FRE 294,ISS 394,1.0
ISS 394,DAH 294,ISS 394,1.0
JHR 599,MET 599,JHR 599,1.0
JHR 599,OMT 599,JHR 599,1.0
JMC 352,ART 206,JMC 352,0.8773755999999999
JMC 352,JMC 452,JMC 352,0.87279177
JST 304,GRK 444,JST 304,0.8459146999999999
JST 304,SLC 444,JST 304,0.8459146999999999
JST 494,FRE 294,JST 494,1.0
JST 494,ART 494,JST 494,1.0
JUS 370,JUS 575,JUS 370,0.8682989999999999
JUS 370,CRJ 612,JUS 370,0.8516413
JUS 656,SOS 656,JUS 656,0.9999998
JUS 656,SOC 455,JUS 656,0.9999998
LAS 450,ETH 450,LAS 450,1.0
LAS 450,AMS 450,LAS 450,1.0
LAT 102,BCH 462,LAT 102,0.84626687
LAT 102,MCB 556,LAT 102,0.7372820999999999
LAT 595,BMD 595,LAT 595,0.9999998999999999
LAT 595,ACC 695,LAT 595,0.9999998999999999
LAW 654,LAW 480,LAW 654,0.8181849
LAW 654,MKT 545,LAW 654,0.7930067
LAW 719,AIS 518,LAW 719,0.7953835
LAW 719,AIS 517,LAW 719,0.7953835
LDE 592,BUS 592,LDE 592,0.99999994
LDE 592,CDE 592,LDE 592,0.99999994
LIA 101,WPC 101,LIA 101,0.89743483
LIA 101,FIS 101,LIA 101,0.8442322
LIN 520,ASB 480,LIN 520,0.8891169
LIN 520,SHS 367,LIN 520,0.8822081
LPH 311,APH 212,LPH 311,0.8829777
LPH 311,PUP 565,LPH 311,0.8826458
MAE 400,ECN 360,MAE 400,0.855302
MAE 400,OMT 405,MAE 400,0.8517082
MAT 462,MAT 476,MAT 462,0.92402035
MAT 462,PHY 302,MAT 462,0.889591
MAT 571,MAT 579,MAT 571,0.93052673
MAT 571,EEE 550,MAT 571,0.9196290000000001
MCB 494,ART 494,MCB 494,1.0
MCB 494,FRE 194,MCB 494,1.0
MCB 501,MCB 701,MCB 501,0.99999964
MCB 501,CRJ 503,MCB 501,0.8215841
MCB 701,CRJ 503,MCB 701,0.8215841
MCB 701,POS 601,MCB 701,0.7845109
MCB 799,NEU 799,MCB 799,1.0
MCB 799,SCM 799,MCB 799,1.0
MCO 505,MCO 551,MCO 505,0.8626621999999999
MCO 505,MCO 557,MCO 505,0.86092234
MCO 556,MCO 566,MCO 556,0.8514419
MCO 556,MUP 438,MCO 556,0.82258147
MEE 498,ART 498,MEE 498,1.0000001
MEE 498,FMP 498,MEE 498,1.0
MFG 472,EGR 388,MFG 472,0.80106664
MFG 472,MAE 519,MFG 472,0.7947784999999999
MGT 411,TGM 532,MGT 411,0.85713077
MGT 411,SGS 204,MGT 411,0.8450726000000001
MGT 550,CAP 400,MGT 550,0.85555136
MGT 550,TGM 547,MGT 550,0.8204931999999999
MHL 294,DAH 194,MHL 294,1.0
MHL 294,FRE 194,MHL 294,1.0
MIC 379,BME 422,MIC 379,0.89577603
MIC 379,MDL 430,MIC 379,0.8943457
MIC 425,MIC 441,MIC 425,0.86069167
MIC 425,HCR 240,MIC 425,0.8434179
MIC 444 (LAB),MIC 220,MIC 444 (LAB),0.8549985999999999
MIC 444 (LAB),MIC 443,MIC 444 (LAB),0.8481316999999999
MIS 202,MIS 402,MIS 202,0.9443078000000001
MIS 202,MIS 301,MIS 202,0.94411325
MIS 595,LDE 595,MIS 595,0.9999998999999999
MIS 595,ANB 695,MIS 595,0.9999998999999999
MKT 302,MKT 555,MKT 302,0.8968556999999999
MKT 302,MKT 392,MKT 302,0.8968556999999999
MKT 410,MKT 420,MKT 410,0.85766655
MKT 410,SCM 301,MKT 410,0.85451007
MLS 580,MCO 580,MLS 580,0.99999976
MLS 580,RDG 680,MLS 580,0.99999976
MSE 580,MGT 580,MSE 580,0.99999976
MSE 580,RDG 580,MSE 580,0.99999976
MSE 791,MET 591,MSE 791,1.0000002000000001
MSE 791,THP 591,MSE 791,1.0000001
MTC 298,RDG 298,MTC 298,1.0
MTC 298,MUP 298,MTC 298,1.0
MTC 497,SGS 497,MTC 497,1.0
MTC 497,CDE 497,MTC 497,1.0
MTC 499,CDE 499,MTC 499,0.99999994
MTC 499,GRK 499,MTC 499,0.99999994
MUE 467,MUE 581,MUE 467,1.0
MUE 467,MUE 573,MUE 467,0.8519223
MUE 579,MUP 117,MUE 579,0.85095125
MUE 579,MUP 451,MUE 579,0.8019558000000001
MUP 340,MUP 451,MUP 340,0.84780526
MUP 340,MUP 540,MUP 340,0.8310204999999999
MUP 597,SGS 101,MUP 597,0.22938251
MUP 597,MET 442,MUP 597,0.22120623
MUP 795,ARE 595,MUP 795,0.9999998999999999
MUP 795,ARE 695,MUP 795,0.9999998999999999
MUS 355,MSI 602,MUS 355,0.85643303
MUS 355,MSI 755,MUS 355,0.8445834000000001
MUS 600,DAH 500,MUS 600,0.9999998999999999
MUS 600,REL 700,MUS 600,0.99999976
MUS 792,ARS 792,MUS 792,1.0000001
MUS 792,NUR 792,MUS 792,1.0000001
NLM 298,SED 298,NLM 298,1.0
NLM 298,ENG 298,NLM 298,1.0
NTR 360,NTR 448,NTR 360,0.84099996
NTR 360,NTR 442,NTR 360,0.8118848000000001
NUR 475,NUR 476,NUR 475,0.7752745
NUR 475,NUR 501,NUR 475,0.7655071
PAF 540,POS 572,PAF 540,0.8566988999999999
PAF 540,HSD 502,PAF 540,0.8566988999999999
PAF 541,POS 325,PAF 541,0.8823835999999999
PAF 541,CRJ 514,PAF 541,0.86549354
PBH 402,HCD 402,PBH 402,0.9999998999999999
PBH 402,HCD 400,PBH 402,0.9999998999999999
PHI 524,SWG 632,PHI 524,0.76254237
PHI 524,MGT 300,PHI 524,0.7573329000000001
PHI 527,POS 335,PHI 527,0.83125174
PHI 527,AFR 352,PHI 527,0.79961675
PHI 540,PHI 560,PHI 540,0.8316114
PHI 540,PHI 557,PHI 540,0.82323825
PHI 557,MTE 301,PHI 557,0.84301674
PHI 557,SED 520,PHI 557,0.8302379999999999
PHY 151,EEE 445,PHY 151,0.89835596
PHY 151,EEE 731,PHY 151,0.8883214
PHY 580,SWG 580,PHY 580,0.99999976
PHY 580,BUE 580,PHY 580,0.99999976
PLA 591,MET 591,PLA 591,1.0000002000000001
PLA 591,ELS 591,PLA 591,1.0000001
PLA 594,CDE 594,PLA 594,0.9999998999999999
PLA 594,LSE 594,PLA 594,0.9999998999999999
PLB 590,JPN 590,PLB 590,0.99999976
PLB 590,MUP 690,PLB 590,0.99999976
POS 494,ART 494,POS 494,1.0
POS 494,FMP 394,POS 494,1.0
POS 591,MET 591,POS 591,1.0000002000000001
POS 591,PSY 791,POS 591,1.0000001
PPE 480,PPE 550,PPE 480,0.9170985
PPE 480,PPE 551,PPE 480,0.82421494
PPE 551,PPE 567,PPE 551,0.88287973
PPE 551,PPE 568,PPE 551,0.8581745000000001
PPE 555,SLB 510,PPE 555,0.7485001
PPE 555,POS 435,PPE 555,0.74212503
PRM 400,SWG 630,PRM 400,0.9466549999999999
PRM 400,PSY 472,PRM 400,0.89576507
PSB 680,ASM 680,PSB 680,0.99999976
PSB 680,PUP 580,PSB 680,0.99999976
PSY 561,MET 440,PSY 561,0.71793187
PSY 561,EEE 522,PSY 561,0.705866
PTX 401,FOR 401,PTX 401,0.9999998999999999
PTX 401,FOR 402,PTX 401,0.8922896
PTX 499,CRD 499,PTX 499,0.9999998999999999
PTX 499,SER 499,PTX 499,0.9999998999999999
PUP 191,CIS 191,PUP 191,1.0000002000000001
PUP 191,SLC 191,PUP 191,1.0000002000000001
PUP 363,PUP 571,PUP 363,0.8734050999999999
PUP 363,SOS 465,PUP 363,0.86012447
PUP 442,SOS 533,PUP 442,0.77881444
PUP 442,BIO 426,PUP 442,0.7637818000000001
PUP 494,FRE 194,PUP 494,1.0
PUP 494,FRE 294,PUP 494,1.0
PUP 600,SLB 500,PUP 600,0.99999976
PUP 600,SWG 700,PUP 600,0.99999976
PUP 701,POS 410,PUP 701,0.82992846
PUP 701,PUP 724,PUP 701,0.8019891
QBA 590,HDA 590,QBA 590,0.99999976
QBA 590,RDG 690,QBA 590,0.99999976
REA 598,SET 598,REA 598,1.0000001
REA 598,FMS 598,REA 598,1.0000001
REA 599,MET 599,REA 599,1.0
REA 599,THP 599,REA 599,1.0
RED 507,RED 515,RED 507,0.7959288
RED 507,RED 513,RED 507,0.7669305999999999
REL 107,SGS 107,REL 107,1.0000001
REL 107,REL 480,REL 107,0.8705635
REL 355,SLC 333,REL 355,0.8091006
REL 355,SLC 334,REL 355,0.807791
REL 364,REL 366,REL 364,0.9103351999999999
REL 364,SGS 343,REL 364,0.894317
REL 493,HCD 493,REL 493,0.9999998999999999
REL 493,GRK 493,REL 493,0.9999998999999999
ROM 499,EEE 499,ROM 499,0.99999994
ROM 499,KOR 499,ROM 499,0.99999994
RUS 412,MUP 231,RUS 412,0.64897233
RUS 412,MUP 232,RUS 412,0.64897233
SCN 294,DAH 494,SCN 294,1.0
SCN 294,FMP 394,SCN 294,1.0
SER 498,ART 498,SER 498,1.0000001
SER 498,BUS 498,SER 498,1.0
SER 500,DAH 500,SER 500,0.9999998999999999
SER 500,PHI 700,SER 500,0.99999976
SER 502,ACO 201,SER 502,0.86669195
SER 502,CIS 325,SER 502,0.8541696
SER 592,IND 592,SER 592,0.99999994
SER 592,STM 592,SER 592,0.99999994
SES 124 (LAB),AST 540,SES 124 (LAB),0.766423
SES 124 (LAB),GPH 410,SES 124 (LAB),0.72019356
SET 592,HHE 592,SET 592,0.99999994
SET 592,LTC 692,SET 592,0.99999994
SGS 442,SGS 502,SGS 442,0.53301144
SGS 442,SGS 454,SGS 442,0.5183831
SHS 511,SHS 513,SHS 511,0.8977003
SHS 511,SHS 516,SHS 511,0.88078177
SHS 565,SHS 597,SHS 565,0.79897916
SHS 565,TEL 703,SHS 565,0.7818744000000001
SLB 599,MET 599,SLB 599,1.0
SLB 599,JPN 599,SLB 599,1.0
SLC 222,GRK 221,SLC 222,0.9539948
SLC 222,GRK 201,SLC 222,0.8159954
SLC 344,GRK 344,SLC 344,1.0000001
SLC 344,SLC 444,SLC 344,0.7341994000000001
SLC 362,GRK 362,SLC 362,1.0000002000000001
SLC 362,GRK 142,SLC 362,0.67673147
SLC 591,MET 591,SLC 591,1.0000002000000001
SLC 591,TSS 691,SLC 591,1.0000001
SOC 328,SOC 426,SOC 328,0.8797424
SOC 328,SOC 445,SOC 328,0.86065567
SOC 333,SOS 322,SOC 333,0.854699
SOC 333,SOS 530,SOC 333,0.854699
SOC 365,OGL 350,SOC 365,0.80818903
SOC 365,MCO 240,SOC 365,0.7836811
SOC 390,STP 451,SOC 390,0.88256216
SOC 390,SOC 507,SOC 390,0.8583128000000001
SOC 394,FRE 294,SOC 394,1.0
SOC 394,FRE 194,SOC 394,1.0
SOC 501,CDE 501,SOC 501,1.0
SOC 501,STS 401,SOC 501,0.79743224
SOS 272,TGM 576,SOS 272,0.8134719
SOS 272,ESS 502,SOS 272,0.8039641
SOS 412,ELS 535,SOS 412,0.91389644
SOS 412,SOS 535,SOS 412,0.91389644
SOS 558,SOS 559,SOS 558,0.82627565
SOS 558,SCM 385,SOS 558,0.82271516
SPE 559,EDP 523,SPE 559,0.839414
SPE 559,SPE 578,SPE 559,0.8284808000000001
SPF 600,DAH 500,SPF 600,0.9999998999999999
SPF 600,MUS 600,SPF 600,0.99999976
SST 220,SOS 100,SST 220,0.8682629999999999
SST 220,SST 501,SST 220,0.86508656
SST 690,MUS 690,SST 690,0.99999976
SST 690,LDE 590,SST 690,0.99999976
STC 545,ART 244,STC 545,0.752854
STC 545,TGM 489,STC 545,0.74193037
STP 595,SLC 595,STP 595,0.9999998999999999
STP 595,ART 595,STP 595,0.9999998999999999
SWG 606,PSY 366,SWG 606,0.9373068000000001
SWG 606,PSY 572,SWG 606,0.8784864
SWG 608,SWG 633,SWG 608,0.8070010999999999
SWG 608,SOS 320,SWG 608,0.78241634
SWG 680,EEE 780,SWG 680,0.99999976
SWG 680,LSE 580,SWG 680,0.99999976
SWU 412,SWU 414,SWU 412,1.0
SWU 412,ART 621,SWU 412,0.78054655
SWU 459,PSY 569,SWU 459,0.75222075
SWU 459,POS 473,SWU 459,0.6977736999999999
TCL 360,SOC 350,TCL 360,1.0
TCL 360,CDE 350,TCL 360,1.0
TCL 394,DAH 294,TCL 394,1.0
TCL 394,FMP 394,TCL 394,1.0
TCL 410,SOC 410,TCL 410,0.9999998999999999
